concept_id,concept_name,domain_id,concept_class_id,vocabulary_id,concept_code,source_vocabulary_id,source_code,source_code_description,source_frequency,source_frequency_validated,mapping_status,equivalence
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC List,16310,Nazorg reacties op uw hoede,54,54,APPROVED,UNMATCHED
4218046,Fluid appearance,Measurement,Observable Entity,SNOMED,396276007,AUMC List,16055,Thoraxdrain2 Aspect,10001,10001,APPROVED,EQUIVALENT
,,,,,,AUMC List,19243,Fysio Coöperatie Wenkbrauwen,1860,1860,UNCHECKED,UNREVIEWED
4218046,Fluid appearance,Measurement,Observable Entity,SNOMED,396276007,AUMC List,16056,Thoraxdrain3 Aspect,1630,1630,APPROVED,EQUIVALENT
,,,,,,AUMC List,19246,FAC score Lopen/Verplaatsen,422,422,UNCHECKED,UNREVIEWED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC List,16256,Nazorg bezigheden Tillen Boodschappen,62,62,APPROVED,UNMATCHED
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC List,16311,Nazorg reacties schrikachtig,54,54,APPROVED,UNMATCHED
,,,,,,AUMC List,19248,FAC score Rolstoel,392,392,UNCHECKED,UNREVIEWED
4206625,Thromboelastography,Measurement,Procedure,SNOMED,56027003,AUMC Qualifier,16606,Rotem Ondernomen actie,6,6,APPROVED,EQUIVALENT
44808681,Suspected sepsis,Observation,Context-dependent,SNOMED,859701000000104,AUMC Qualifier,16675,DMC_Opname Sepsis,2026,2026,APPROVED,EQUAL
4283159,Left upper arm structure,Spec Anatomic Site,Body Structure,SNOMED,368208006,AUMC Qualifier,14769,Arm Li,38596,38596,APPROVED,EQUIVALENT
4274743,Right upper arm structure,Spec Anatomic Site,Body Structure,SNOMED,368209003,AUMC Qualifier,14770,Arm Re,38589,38589,APPROVED,EQUIVALENT
4169248,Structure of left lower leg,Spec Anatomic Site,Body Structure,SNOMED,48979004,AUMC Qualifier,14771,Been Li,38412,38412,APPROVED,EQUIVALENT
4138674,Structure of right lower leg,Spec Anatomic Site,Body Structure,SNOMED,32696007,AUMC Qualifier,14772,Been Re,38087,38087,APPROVED,EQUIVALENT
44777590,centimeter watercolumn,Unit,Unit,UCUM,cm[H2O],AUMC Qualifier,15142,CPAP PEEP (cmH2O),3237,3237,APPROVED,EQUAL
40758173,Physical restraints,Observation,Survey,LOINC,55043-4,AUMC Qualifier,13397,Fixatie reden,3223,3223,APPROVED,UNMATCHED
3003680,History of Allergies,Observation,Clinical Observation,LOINC,8658-7,AUMC Qualifier,12101,Allergie 2 Bron,244,244,APPROVED,EQUIVALENT
3003680,History of Allergies,Observation,Clinical Observation,LOINC,8658-7,AUMC Qualifier,12102,Allergie 3 Bron,72,72,APPROVED,EQUIVALENT
36309574,Caring for personal belongings,Meas Value,Answer,LOINC,LA27798-0,AUMC Qualifier,12108,Bezittingen Relatie tot patiënt,309,309,APPROVED,EQUIVALENT
4206625,Thromboelastography,Measurement,Procedure,SNOMED,56027003,AUMC Qualifier,16602,Rotem Indicatie,14,14,APPROVED,EQUIVALENT
4042996,Volume,Observation,Qualifier Value,SNOMED,118565006,AUMC Qualifier,8894,Hoeveelheid Sputum,262430,262430,APPROVED,EQUAL
37397754,Color,Observation,Qualifier Value,SNOMED,718499004,AUMC Qualifier,8895,Kleur Sputum,359209,359209,APPROVED,EQUAL
4234117,Ventricular intracranial catheter,Device,Physical Object,SNOMED,9017009,AUMC Qualifier,9358,EVD-Open/Dicht,57309,57309,APPROVED,INEXACT
45760696,Spinal catheter,Device,Physical Object,SNOMED,466514009,AUMC Qualifier,9359,ELD-Open/Dicht,3502,3502,APPROVED,INEXACT
4283159,Left upper arm structure,Spec Anatomic Site,Body Structure,SNOMED,368208006,AUMC Qualifier,19249,MRC Sum Score Links Abductie arm,1768,1768,APPROVED,EQUAL
4320144,Structure of left foot,Spec Anatomic Site,Body Structure,SNOMED,22335008,AUMC Qualifier,19250,MRC Sum Score Links Dorsaalflexie voet,984,984,APPROVED,EQUAL
4274728,Left elbow region structure,Spec Anatomic Site,Body Structure,SNOMED,368148009,AUMC Qualifier,12815,Elleboog Li,4224,4224,APPROVED,EQUAL
4274729,Right elbow region structure,Spec Anatomic Site,Body Structure,SNOMED,368149001,AUMC Qualifier,12816,Elleboog Re,4404,4404,APPROVED,EQUAL
4245733,Structure of left wrist region,Spec Anatomic Site,Body Structure,SNOMED,5951000,AUMC Qualifier,19251,MRC Sum Score Links Extensie pols,962,962,APPROVED,EQUAL
4197824,Structure of left ankle,Spec Anatomic Site,Body Structure,SNOMED,51636004,AUMC Qualifier,12817,Enkel Li,3915,3915,APPROVED,EQUAL
4283074,Structure of right ankle,Spec Anatomic Site,Body Structure,SNOMED,6685009,AUMC Qualifier,12818,Enkel Re,4001,4001,APPROVED,EQUAL
4119913,Left hip region structure,Spec Anatomic Site,Body Structure,SNOMED,287679003,AUMC Qualifier,12819,Heup Li,3148,3148,APPROVED,EQUAL
4119892,Right hip region structure,Spec Anatomic Site,Body Structure,SNOMED,287579007,AUMC Qualifier,12820,Heup Re,3203,3203,APPROVED,EQUAL
37109764,Left heel structure,Spec Anatomic Site,Body Structure,SNOMED,723606006,AUMC Qualifier,12821,Hiel Li,16914,16914,APPROVED,EQUAL
4274728,Left elbow region structure,Spec Anatomic Site,Body Structure,SNOMED,368148009,AUMC Qualifier,19252,MRC Sum Score Links Flexie Elleboog,942,942,APPROVED,EQUAL
37109765,Right heel structure,Spec Anatomic Site,Body Structure,SNOMED,723607002,AUMC Qualifier,12822,Hiel Re,16888,16888,APPROVED,EQUAL
4220204,Structure of left knee region,Spec Anatomic Site,Body Structure,SNOMED,82169009,AUMC Qualifier,12823,Knie Li,1632,1632,APPROVED,EQUAL
4285878,Structure of right knee region,Spec Anatomic Site,Body Structure,SNOMED,6757004,AUMC Qualifier,12824,Knie Re,2025,2025,APPROVED,EQUAL
4164276,Nasal structure,Spec Anatomic Site,Body Structure,SNOMED,45206002,AUMC Qualifier,12825,Neus,5418,5418,APPROVED,EQUAL
4119913,Left hip region structure,Spec Anatomic Site,Body Structure,SNOMED,287679003,AUMC Qualifier,19253,MRC Sum Score Links Heup flexie,938,938,APPROVED,EQUAL
4233086,Left ear structure,Spec Anatomic Site,Body Structure,SNOMED,89644007,AUMC Qualifier,12826,Oor Li,5119,5119,APPROVED,EQUAL
4103458,Right ear structure,Spec Anatomic Site,Body Structure,SNOMED,25577004,AUMC Qualifier,12827,Oor Re,6331,6331,APPROVED,EQUAL
4241290,Structure of left shoulder region,Spec Anatomic Site,Body Structure,SNOMED,91775009,AUMC Qualifier,12828,Schouder Li,1984,1984,APPROVED,EQUAL
4240768,Structure of right shoulder region,Spec Anatomic Site,Body Structure,SNOMED,91774008,AUMC Qualifier,12829,Schouder Re,1673,1673,APPROVED,EQUAL
4262680,Sacral region back structure,Spec Anatomic Site,Body Structure,SNOMED,46452000,AUMC Qualifier,12830,Stuit,37045,37045,APPROVED,EQUAL
37219109,Structure of all toes of left foot,Spec Anatomic Site,Body Structure,SNOMED,785708006,AUMC Qualifier,12831,Tenen Li,3622,3622,APPROVED,EQUAL
4220204,Structure of left knee region,Spec Anatomic Site,Body Structure,SNOMED,82169009,AUMC Qualifier,19254,MRC Sum Score Links Knie extensie,949,949,APPROVED,EQUAL
37219110,Structure of all toes of right foot,Spec Anatomic Site,Body Structure,SNOMED,785709003,AUMC Qualifier,12832,Tenen Re,4037,4037,APPROVED,EQUAL
37219140,Structure of all fingers of left hand,Spec Anatomic Site,Body Structure,SNOMED,786841006,AUMC Qualifier,12833,Vingers Li,1923,1923,APPROVED,EQUAL
37219141,Structure of all fingers of right hand,Spec Anatomic Site,Body Structure,SNOMED,786842004,AUMC Qualifier,12834,Vingers Re,1829,1829,APPROVED,EQUAL
4274743,Right upper arm structure,Spec Anatomic Site,Body Structure,SNOMED,368209003,AUMC Qualifier,19255,MRC Sum Score Rechts Abductie arm,953,953,APPROVED,EQUAL
4298982,Structure of right foot,Spec Anatomic Site,Body Structure,SNOMED,7769000,AUMC Qualifier,19256,MRC Sum Score Rechts Dorsaalflexie voet,956,956,APPROVED,EQUAL
3025315,Body weight,Measurement,Clinical Observation,LOINC,29463-7,AUMC Qualifier,10697,Gewicht bron,23544,23544,APPROVED,EQUAL
4319901,Structure of right wrist region,Spec Anatomic Site,Body Structure,SNOMED,9736006,AUMC Qualifier,19257,MRC Sum Score Rechts Extensie pols,995,995,APPROVED,EQUAL
4097216,Endotracheal tube,Device,Physical Object,SNOMED,26412008,AUMC Qualifier,12625,Tube route,8797,8797,APPROVED,INEXACT
3003680,History of Allergies,Observation,Clinical Observation,LOINC,8658-7,AUMC Qualifier,12099,Allergie 1 Bron,1404,1404,APPROVED,EQUIVALENT
4274729,Right elbow region structure,Spec Anatomic Site,Body Structure,SNOMED,368149001,AUMC Qualifier,19258,MRC Sum Score Rechts Flexie Elleboog,997,997,APPROVED,EQUAL
4119892,Right hip region structure,Spec Anatomic Site,Body Structure,SNOMED,287579007,AUMC Qualifier,19259,MRC Sum Score Rechts Heup flexie,1061,1061,APPROVED,EQUAL
4285878,Structure of right knee region,Spec Anatomic Site,Body Structure,SNOMED,6757004,AUMC Qualifier,19260,MRC Sum Score Rechts Knie extensie,1229,1229,APPROVED,EQUAL
4097216,Endotracheal tube,Device,Physical Object,SNOMED,26412008,AUMC Qualifier,12751,Tube referentiepunt,10458,10458,APPROVED,EQUAL
4183601,Occipital region structure,Spec Anatomic Site,Body Structure,SNOMED,43631005,AUMC Qualifier,12807,Achterhoofd,4786,4786,APPROVED,EQUAL
4044874,Intra-aortic balloon pump,Device,Physical Object,SNOMED,129113006,AUMC Qualifier,6658,IABP Frequentie,85460,21254,APPROVED,EQUAL
4121351,Chest drain,Device,Physical Object,SNOMED,258643002,AUMC Qualifier,16057,Thoraxdrain4 Aspect,318,318,APPROVED,EQUIVALENT
4121351,Chest drain,Device,Physical Object,SNOMED,258643002,AUMC Qualifier,16058,Thoraxdrain5 Aspect,41,41,APPROVED,EQUIVALENT
4121351,Chest drain,Device,Physical Object,SNOMED,258643002,AUMC Qualifier,16059,Thoraxdrain6 Aspect,13,13,APPROVED,EQUIVALENT
4044874,Intra-aortic balloon pump,Device,Physical Object,SNOMED,129113006,AUMC Qualifier,8647,IABP Trigger,85228,21010,APPROVED,EQUAL
4199531,Handoff communication,Observation,Procedure,SNOMED,432138007,AUMC Qualifier,15708,Pat_Ontslag_Bijzonderheden_Overdracht_Zaalarts,25957,25957,APPROVED,EQUIVALENT
4121351,Chest drain,Device,Physical Object,SNOMED,258643002,AUMC Qualifier,16054,Thoraxdrain1 Aspect,79477,79477,APPROVED,EQUIVALENT
4121351,Chest drain,Device,Physical Object,SNOMED,258643002,AUMC Qualifier,16055,Thoraxdrain2 Aspect,10001,10001,APPROVED,EQUIVALENT
4121351,Chest drain,Device,Physical Object,SNOMED,258643002,AUMC Qualifier,16056,Thoraxdrain3 Aspect,1630,1630,APPROVED,EQUIVALENT
21499119,Transfer from a different hospital,Meas Value,Answer,LOINC,LA24308-1,AUMC Meas Value,12130-1,Van ander ziekenhuis,2512,2512,APPROVED,EQUAL
45877537,No eye opening,Meas Value,Answer,LOINC,LA6553-7,AUMC Meas Value,19635-5,Geen reactie,1705,1705,APPROVED,EQUAL
36307912,Hospital ward,Meas Value,Answer,LOINC,LA26181-0,AUMC Meas Value,12130-2,Van andere afdeling,26849,26849,APPROVED,EQUAL
45884373,Emergency room,Meas Value,Answer,LOINC,LA7172-5,AUMC Meas Value,12130-3,Via Eerste Hulp,11236,11236,APPROVED,EQUAL
45883351,Eye opening to pain,Meas Value,Answer,LOINC,LA6554-5,AUMC Meas Value,19635-6,Reactie op pijnprikkel,218,218,APPROVED,EQUAL
45879101,Emergency Department,Meas Value,Answer,LOINC,LA10268-3,AUMC Meas Value,12130-4,Via Eerste Harthulp,488,488,APPROVED,EQUAL
45880465,Eye opening to verbal command,Meas Value,Answer,LOINC,LA6555-2,AUMC Meas Value,19635-7,Reactie op verbale prikkel,679,679,APPROVED,EQUAL
45880466,Eyes open spontaneously,Meas Value,Answer,LOINC,LA6556-0,AUMC Meas Value,19635-8,Spontane reactie,14830,14830,APPROVED,EQUAL
45878992,No motor response,Meas Value,Answer,LOINC,LA6562-8,AUMC Meas Value,19636-7,Geen reactie,1438,1438,APPROVED,EQUAL
45878993,Extension to pain,Meas Value,Answer,LOINC,LA6563-6,AUMC Meas Value,19636-8,Strekken,61,61,APPROVED,EQUAL
36310823,Off,Meas Value,Answer,LOINC,LA26227-1,AUMC Meas Value,12290-1,Stand By,192,192,APPROVED,EQUAL
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12290-2,PC ,3251481,274822,APPROVED,EQUIVALENT
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12290-3,VC ,295588,20487,APPROVED,EQUIVALENT
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12290-4,PRVC ,5,5,APPROVED,EQUIVALENT
36308106,Assist-control ventilation,Meas Value,Answer,LOINC,LA29247-6,AUMC Meas Value,12290-5,VS,2,2,APPROVED,EQUIVALENT
36310227,Mandatory minute ventilation,Meas Value,Answer,LOINC,LA29245-0,AUMC Meas Value,12290-6,SIMV(VC)+PS,19032,1132,APPROVED,EQUIVALENT
45879885,Flexion to pain,Meas Value,Answer,LOINC,LA6564-4,AUMC Meas Value,19636-9,Decortatie reflex (abnormaal buigen),67,67,APPROVED,EQUAL
45880365,Assisted ventilation,Meas Value,Answer,LOINC,LA12671-6,AUMC Meas Value,12290-8,PS/CPAP,9877035,770496,APPROVED,EQUIVALENT
45880365,Assisted ventilation,Meas Value,Answer,LOINC,LA12671-6,AUMC Meas Value,12290-9,Bi Vente,8885,628,APPROVED,EQUIVALENT
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12290-10,PC (No trig),962827,118110,APPROVED,EQUIVALENT
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12290-11,VC (No trig),11,11,APPROVED,EQUIVALENT
45882047,Withdrawal from pain,Meas Value,Answer,LOINC,LA6565-1,AUMC Meas Value,19636-10,Spastische reactie (terugtrekken),237,237,APPROVED,EQUAL
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12290-12,PRVC (No trig),25,6,APPROVED,EQUIVALENT
45880467,Localizing pain,Meas Value,Answer,LOINC,LA6566-9,AUMC Meas Value,19636-11,Localiseert pijn,566,566,APPROVED,EQUAL
45880365,Assisted ventilation,Meas Value,Answer,LOINC,LA12671-6,AUMC Meas Value,12290-13,PS/CPAP (trig),623338,63443,APPROVED,EQUIVALENT
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12290-14,VC (trig),8,8,APPROVED,EQUIVALENT
45880468,Obeys commands,Meas Value,Answer,LOINC,LA6567-7,AUMC Meas Value,19636-12,Volgt verbale commando's op,15062,15062,APPROVED,EQUAL
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12290-15,PRVC (trig),1,1,APPROVED,EQUIVALENT
36311192,Intubated,Meas Value,Answer,LOINC,LA17973-1,AUMC Meas Value,19637-9,Geïntubeerd,813,813,APPROVED,EQUAL
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12290-16,PC in NIV,17799,859,APPROVED,EQUIVALENT
45880365,Assisted ventilation,Meas Value,Answer,LOINC,LA12671-6,AUMC Meas Value,12290-17,PS/CPAP in NIV,354821,16778,APPROVED,EQUIVALENT
45880365,Assisted ventilation,Meas Value,Answer,LOINC,LA12671-6,AUMC Meas Value,12290-18,NAVA,67012,10672,APPROVED,EQUIVALENT
36310823,Off,Meas Value,Answer,LOINC,LA26227-1,AUMC Meas Value,12347-1,Stand By,1,1,APPROVED,EQUAL
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12347-2,PC,76,76,APPROVED,EQUIVALENT
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12347-3,VC,1,1,APPROVED,EQUIVALENT
45877384,No verbal response (>2 yrs); no vocal response (<=2 yrs),Meas Value,Answer,LOINC,LA6557-8,AUMC Meas Value,19637-10,Geen reactie (geen zichtbare poging tot praten),1351,1351,APPROVED,EQUAL
36310227,Mandatory minute ventilation,Meas Value,Answer,LOINC,LA29245-0,AUMC Meas Value,12347-6,SIMV(VC)+PS,2,2,APPROVED,EQUIVALENT
36308445,Controlled ventilation,Meas Value,Answer,LOINC,LA29246-8,AUMC Meas Value,12347-7,SIMV(PC)+PS,2,2,APPROVED,EQUIVALENT
36310227,Mandatory minute ventilation,Meas Value,Answer,LOINC,LA29245-0,AUMC Meas Value,12347-7,SIMV(PC)+PS,2,2,APPROVED,EQUIVALENT
45880365,Assisted ventilation,Meas Value,Answer,LOINC,LA12671-6,AUMC Meas Value,12347-8,PS/CPAP,3,3,APPROVED,EQUIVALENT
45883352,Incomprehensible sounds,Meas Value,Answer,LOINC,LA6558-6,AUMC Meas Value,19637-11,Onbegrijpelijke geluiden,298,298,APPROVED,EQUAL
45880365,Assisted ventilation,Meas Value,Answer,LOINC,LA12671-6,AUMC Meas Value,12376-1,CPAP,74,74,APPROVED,EQUAL
45880365,Assisted ventilation,Meas Value,Answer,LOINC,LA12671-6,AUMC Meas Value,12376-2,BIPAP,170,170,APPROVED,EQUAL
9191,Positive,Meas Value,Qualifier Value,SNOMED,10828004,AUMC Meas Value,12497-1,+,162,162,APPROVED,EQUAL
45878583,Negative,Meas Value,Answer,LOINC,LA6577-6,AUMC Meas Value,12497-2,-,625,625,APPROVED,EQUAL
9191,Positive,Meas Value,Qualifier Value,SNOMED,10828004,AUMC Meas Value,12498-1,+,10,10,APPROVED,EQUAL
45878583,Negative,Meas Value,Answer,LOINC,LA6577-6,AUMC Meas Value,12498-2,-,102,102,APPROVED,EQUAL
9191,Positive,Meas Value,Qualifier Value,SNOMED,10828004,AUMC Meas Value,12499-1,+,8,8,APPROVED,EQUAL
45878583,Negative,Meas Value,Answer,LOINC,LA6577-6,AUMC Meas Value,12499-2,-,35,35,APPROVED,EQUAL
45877601,Inappropriate words,Meas Value,Answer,LOINC,LA6559-4,AUMC Meas Value,19637-12,"Onduidelijke woorden (pogingen tot communicatie, maar onduidelijk)",180,180,APPROVED,EQUAL
45883906,Confused,Meas Value,Answer,LOINC,LA6560-2,AUMC Meas Value,19637-13,Verwarde conversatie,639,639,APPROVED,EQUAL
45878583,Negative,Meas Value,Answer,LOINC,LA6577-6,AUMC Meas Value,12510-1,-,274,274,APPROVED,EQUAL
45884084,Positive,Meas Value,Answer,LOINC,LA6576-8,AUMC Meas Value,12510-2,+,481,481,APPROVED,EQUAL
45878583,Negative,Meas Value,Answer,LOINC,LA6577-6,AUMC Meas Value,12511-1,-,31,31,APPROVED,EQUAL
45884084,Positive,Meas Value,Answer,LOINC,LA6576-8,AUMC Meas Value,12511-2,+,66,66,APPROVED,EQUAL
45878583,Negative,Meas Value,Answer,LOINC,LA6577-6,AUMC Meas Value,12512-1,-,7,7,APPROVED,EQUAL
45884084,Positive,Meas Value,Answer,LOINC,LA6576-8,AUMC Meas Value,12512-2,+,13,13,APPROVED,EQUAL
45877602,Oriented,Meas Value,Answer,LOINC,LA6561-0,AUMC Meas Value,19637-14,Helder en adequaat (communicatie mogelijk),15509,15509,APPROVED,EQUAL
45877537,No eye opening,Meas Value,Answer,LOINC,LA6553-7,AUMC Meas Value,19638-9,Geen reactie,9988,9988,APPROVED,EQUAL
45883351,Eye opening to pain,Meas Value,Answer,LOINC,LA6554-5,AUMC Meas Value,19638-10,Reactie op pijnprikkel,1148,1148,APPROVED,EQUAL
45880465,Eye opening to verbal command,Meas Value,Answer,LOINC,LA6555-2,AUMC Meas Value,19638-11,Reactie op verbale prikkel,3249,3249,APPROVED,EQUAL
45880466,Eyes open spontaneously,Meas Value,Answer,LOINC,LA6556-0,AUMC Meas Value,19638-12,Spontane reactie,38303,38303,APPROVED,EQUAL
45878992,No motor response,Meas Value,Answer,LOINC,LA6562-8,AUMC Meas Value,19639-13,Geen reactie,7510,7510,APPROVED,EQUAL
45878993,Extension to pain,Meas Value,Answer,LOINC,LA6563-6,AUMC Meas Value,19639-14,Strekken,198,198,APPROVED,EQUAL
36308163,Watery,Meas Value,Answer,LOINC,LA19782-4,AUMC Meas Value,12519-1,Waterig,43539,43539,APPROVED,EQUAL
21498935,Mucoid,Meas Value,Answer,LOINC,LA25082-1,AUMC Meas Value,12519-2,Kleverig,167551,167551,APPROVED,EQUAL
45879885,Flexion to pain,Meas Value,Answer,LOINC,LA6564-4,AUMC Meas Value,19639-15,Decortatie reflex (abnormaal buigen),330,330,APPROVED,EQUAL
45882047,Withdrawal from pain,Meas Value,Answer,LOINC,LA6565-1,AUMC Meas Value,19639-16,Spastische reactie (terugtrekken),1356,1356,APPROVED,EQUAL
45880467,Localizing pain,Meas Value,Answer,LOINC,LA6566-9,AUMC Meas Value,19639-17,Localiseert pijn,4372,4372,APPROVED,EQUAL
45880468,Obeys commands,Meas Value,Answer,LOINC,LA6567-7,AUMC Meas Value,19639-18,Volgt verbale commando's op,39843,39843,APPROVED,EQUAL
36311192,Intubated,Meas Value,Answer,LOINC,LA17973-1,AUMC Meas Value,19640-15,Geïntubeerd,3794,3794,APPROVED,EQUAL
45877384,No verbal response (>2 yrs); no vocal response (<=2 yrs),Meas Value,Answer,LOINC,LA6557-8,AUMC Meas Value,19640-16,Geen reactie (geen zichtbare poging tot praten),8948,8948,APPROVED,EQUAL
45883352,Incomprehensible sounds,Meas Value,Answer,LOINC,LA6558-6,AUMC Meas Value,19640-17,Onbegrijpelijke geluiden,2530,2530,APPROVED,EQUAL
45877601,Inappropriate words,Meas Value,Answer,LOINC,LA6559-4,AUMC Meas Value,19640-18,"Onduidelijke woorden (pogingen tot communicatie, maar onduidelijk)",1052,1052,APPROVED,EQUAL
