itemid,item,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated
11405,Rubella IgM (bloed),,,,,Rubella IgM (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,10,10.0
11406,Parvo virus IgG (bloed),,,,,Parvo virus IgG (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,35,35.0
11407,Parvo virus IgM (bloed),,,,,Parvo virus IgM (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,36,36.0
11408,HIV Ag+As (bloed),,,,,HIV Ag+As (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,614,614.0
11409,Varicella-Zoster IgM (IF) (bloed),,,,,Varicella-Zoster IgM (IF) (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,34,34.0
11410,Bof virus IgM (bloed),,,,,Bof virus IgM (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,1,1.0
11411,MAZEL. IgM (bloed),,,,,MAZEL. IgM (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,3,3.0
11412,LUES (serum),,,,,LUES-ser,495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,1,1.0
11414,HSV IgM (bloed),,,,,HSV IgM (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,81,81.0
11415,Varicella-Zoster virus IgG (bloed),,,,,Varicella-Zoster virus IgG (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,59,59.0
11416,Bof virus IgG (bloed),,,,,Bof virus IgG (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,1,1.0
11417,Mazelen IgG (bloed),,,,,Mazelen IgG (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,3,3.0
11418,HSV IgG (bloed),,,,,HSV IgG (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,110,110.0
11419,Human T-cell lymfotroop virus antistoffen (bloed),,,,,Human T-cell lymfotroop virus antistoffen (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,45,45.0
11421,HANTAVIRUS (bloed),,,,,HANTAVIRUS (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,3,3.0
11422,DENG.VIRUS (bloed),,,,,DENG.VIRUS (bloed),495,LAB-Viro-Micro-serum,,,,1.0,,,,,,,,,,freetextitems,2,2.0
11423,Ht (bloed),hematocrit,LOINC,20570-8,Hematocrit [Volume Fraction] of Blood,Ht (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,"0,35","0,5",,,numericitems,200516,200516.0
11424,pH (overig),,,,,pH (overig),492,LAB-Divers-diversen,,,,1.0,,,191.0,Geen,,,,,,numericitems,157,157.0
11425,O2sat (overig),,,,,O2sat (overig),492,LAB-Divers-diversen,,,,1.0,,,191.0,Geen,,,,,,numericitems,2,2.0
11426,TOX.ONDERZ (bloed),,,,,TOX.ONDERZ (bloed),482,LAB-Tox-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,1,1.0
11445,Benzodiazepinen-screening (urine),,,,,Benzodiazepinen-screening (urine),505,LAB-Tox-urine,,,,1.0,,,191.0,Geen,,,,,,numericitems,1,1.0
11490,ERYTHROBL. (bloed),,,,,ERYTHROBL.-blo,500,LAB-Hem-bloed,,,,1.0,,,313.0,/100 leuc,/100{WBCs},,,,,numericitems,2719,2719.0
11491,Opmerking (bloed),,,,,Opmerking (bloed),497,LAB-Divers-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,10,10.0
11492,S.M. (urine),,,,,S.M. (urine),499,LAB-Divers-urine,,,,1.0,,,191.0,Geen,,1005,1030,,,numericitems,7296,7296.0
11493,pH (urine),,,,,pH (urine),499,LAB-Divers-urine,,,,1.0,,,191.0,Geen,,,,,,numericitems,7509,7509.0
11494,Eo's (urine),,,,,Eo's (urine),552,LAB-Hem-urine,,,,1.0,,,191.0,Geen,,,,,,numericitems,18,18.0
11510,IgG-Index (liquor),,,,,IgG-Index (liquor),509,LAB-Imm-liquor,,,,1.0,,,191.0,Geen,,,,,,numericitems,39,39.0
11511,IgM-Index (liquor),,,,,IgM-Index (liquor),509,LAB-Imm-liquor,,,,1.0,,,191.0,Geen,,,,,,numericitems,11,11.0
11519,pH semen (semen),,,,,pH semen (semen),511,LAB-Divers-semen,,,,1.0,,,191.0,Geen,,,,,,numericitems,1,1.0
11531,ADAMST13 act. (bloed),,,,,ADAMST13 act. (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,4,4.0
11539,Erythroblasten (bloed),,,,,Erythroblasten (bloed),500,LAB-Hem-bloed,,,,1.0,,,313.0,/100 leuc,/100{WBCs},,,,,numericitems,2028,2028.0
11541,OxyHb-Fr. (bloed),,,,,OxyHb-Fr. (bloed),491,LAB-Astr-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,408166,408166.0
11543,SO2 (Hb) (bloed),,,,,SO2 (Hb) (bloed),491,LAB-Astr-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,187,187.0
11545,Ht(v.Bgs) (bloed),hematocrit,LOINC,20570-8,Hematocrit [Volume Fraction] of Blood,Ht(v.Bgs) (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,"0,35","0,5",,,numericitems,494384,494384.0
11548,pH gemeten (urine),,,,,pH gemeten (urine),499,LAB-Divers-urine,,,,1.0,,,191.0,Geen,,,,,,numericitems,311,311.0
11549,pH-gemeten (verz. urine),,,,,pH-gemeten-vur,507,LAB-Divers-verz. urine,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11550,pH-gemeten (overig),,,,,pH-gemeten (overig),492,LAB-Divers-diversen,,,,1.0,,,191.0,Geen,,,,,,numericitems,10,10.0
11551,pH (faeces),,,,,pH (faeces),568,LAB-Divers-faeces,,,,1.0,,,191.0,Geen,,,,,,numericitems,11,11.0
11553,Spijt t/m: (bloed),,,,,Spijt t/m: (bloed),497,LAB-Divers-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,155,155.0
11557,Spijt t/m: (liquor),,,,,Spijt t/m: (liquor),498,LAB-Divers-liquor,,,,1.0,,,191.0,Geen,,,,,,numericitems,28,28.0
11559,Ht (overig),,,,,Ht (overig),501,LAB-Hem-diversen,,,,1.0,,,191.0,Geen,,,,,,numericitems,11,11.0
11578,pH (verz. urine),,,,,pH-vur,507,LAB-Divers-verz. urine,,,,1.0,,,191.0,Geen,,,,,,numericitems,2,2.0
11585,Myeloïd Totaal (beenmerg),,,,,Myeloïd Totaal (beenmerg),571,LAB-Hem-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,79,79.0
11586,Staaf % (bloed),,,,,Staaf % (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,1905,1905.0
11615,F/T PSA ratio (bloed),,,,,F/T PSA ratio (bloed),497,LAB-Divers-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,4,4.0
11631,Aant.Cyl. (urine),,,,,Aant.Cyl. (urine),499,LAB-Divers-urine,,,,1.0,,,,,,,,,,freetextitems,867,867.0
11634,Aant.Krist (urine),,,,,Aant.Krist (urine),499,LAB-Divers-urine,,,,1.0,,,,,,,,,,freetextitems,768,768.0
11636,Ery's (urine),,,,,Ery's (urine),552,LAB-Hem-urine,,,,1.0,,,,,,,,,,freetextitems,5898,5898.0
11641,Plav-Epith (urine),,,,,Plav-Epith (urine),499,LAB-Divers-urine,,,,1.0,,,,,,,,,,freetextitems,3023,3023.0
11644,Rond-Epith (urine),,,,,Rond-Epith (urine),499,LAB-Divers-urine,,,,1.0,,,,,,,,,,freetextitems,838,838.0
11646,Afname (bloed),specimen source,LOINC,47938-6,Specimen source [Identifier] of Body fluid,Afname (bloed),491,LAB-Astr-bloed,,,,1.0,,,,,,,,,,freetextitems,515230,515230.0
11648,Dysm.Ery's (urine),,,,,Dysm.Ery's (urine),499,LAB-Divers-urine,,,,1.0,,,,,,,,,,freetextitems,479,479.0
11649,Dysm.Ery's scr (urine),,,,,Dysm.Ery's scr (urine),507,LAB-Divers-verz. urine,,,,1.0,,,,,,,,,,freetextitems,27,27.0
11656,Ery/3uL (liquor),,,,,Ery/3uL (liquor),502,LAB-Hem-liquor,,,,1.0,,,196.0,/3 µl,{cells}/(3.ul),,,,,numericitems,3028,3028.0
11658,Leuco/3uL (liquor),,,,,Leuco/3uL (liquor),502,LAB-Hem-liquor,,,,1.0,,,196.0,/3 µl,{cells}/(3.ul),,12,,,numericitems,3110,3110.0
11661,Ery's/uL (liquor),,,,,Ery's/uL (liquor),498,LAB-Divers-liquor,,,,1.0,,,197.0,/µl,/uL,,,,,numericitems,2385,2385.0
11663,Leuco's/uL (liquor),,,,,Leuco's/uL (liquor),498,LAB-Divers-liquor,,,,1.0,,,197.0,/µl,/uL,,,,,numericitems,2416,2416.0
11669,Cum.CFU/KG (divers)-LabZis2,,,,,Cum.CFU/KG-div-LabZis2,696,LAB-LabZIS2_Ongebruikt,,,,1.0,,,218.0,10^4/kg,10*4/kg,,,,,numericitems,1,1.0
11670,CD34/KG (overig),,,,,CD34/KG (overig),486,LAB-Imm-diversen,,,,1.0,,,219.0,10^6/kg,10*6/kg,,,,,numericitems,8,8.0
11671,Cum.CD34/KG (overig),,,,,Cum.CD34/KG (overig),492,LAB-Divers-diversen,,,,1.0,,,219.0,10^6/kg,10*6/kg,,,,,numericitems,8,8.0
11672,Cum.T-cel/KG (overig),,,,,Cum.T-cel/KG (overig),492,LAB-Divers-diversen,,,,1.0,,,220.0,10^7/kg,10*7/kg,,,,,numericitems,7,7.0
11673,T-cellen/KG (overig),,,,,T-cellen/KG (overig),501,LAB-Hem-diversen,,,,1.0,,,220.0,10^7/kg,10*7/kg,,,,,numericitems,9,9.0
11674,Opbrengst: (semen),,,,,Opbrengst: (semen),511,LAB-Divers-semen,,,,1.0,,,200.0,10^6,10*6,,,,,numericitems,1,1.0
11675,Tot.Sperm. (semen),,,,,Tot.Sperm. (semen),511,LAB-Divers-semen,,,,1.0,,,200.0,10^6,10*6,,,,,numericitems,1,1.0
11678,Tot.WBC*10^8 (overig),,,,,Tot.WBC*10^8 (overig),501,LAB-Hem-diversen,,,,1.0,,,201.0,10^8,10*8,,,,,numericitems,7,7.0
11679,MCH (bloed),,,,,MCH (bloed),500,LAB-Hem-bloed,,,,1.0,,,165.0,amol,amol,1700,2000,,,numericitems,7959,7959.0
11681,Factor Inhibitor (bloed),,,,,Factor Inhibitor (bloed),500,LAB-Hem-bloed,,,,1.0,,,232.0,BE,[beth'U],,,,,numericitems,8,8.0
11682,Totaal Stikstof (faeces),,,,,Totaal Stikstof (faeces),568,LAB-Divers-faeces,,,,1.0,,,221.0,g/24uur,g/(24.h),,,,,numericitems,30,30.0
11684,Totaal Vet (faeces),,,,,Totaal Vet (faeces),568,LAB-Divers-faeces,,,,1.0,,,221.0,g/24uur,g/(24.h),,,,,numericitems,54,54.0
11689,SudanBlack Perifeer (bloed),,,,,SudanBlack Perifeer (bloed),500,LAB-Hem-bloed,,,,1.0,,,296.0,%Blast +,%{positive},,,,,numericitems,8,8.0
11690,CO-Hb (bloed),,,,,CO-Hb (bloed),491,LAB-Astr-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,335485,335485.0
11692,Met-Hb (bloed),,,,,Met-Hb (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,0,3,,,numericitems,2714,2714.0
11695,A1-FR. (bloed),,,,,A1-FR. (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,59,59.0
11699,Alfa 2 antiplasmine activiteit (bloed),,,,,Alfa 2 antiplasmine activiteit (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,60,,,,numericitems,4,4.0
11700,A2-FR. (bloed),,,,,A2-FR. (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,60,60.0
11705,ALB.FR. (bloed),,,,,ALB.FR. (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,59,59.0
11709,Antitrombine 3 (bloed),,,,,Antitrombine 3 (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,80,,,,numericitems,120,120.0
11710,Baso % (bloed),,,,,Baso % (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,,2,,,numericitems,3937,3937.0
11712,BETA-FR. (bloed),,,,,BETA-FR. (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,59,59.0
11716,Blasten % (bloed),,,,,Blasten % (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,1901,1901.0
11717,CD19/CD103/CD25 (beenmerg),,,,,CD19/CD103/CD25 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,1,1.0
11719,CD10 (beenmerg),,,,,CD10 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,8,8.0
11720,CD10 (bloed),,,,,CD10 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,12,12.0
11721,CD103 (beenmerg),,,,,CD103 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,1,1.0
11722,CD103 (bloed),,,,,CD103 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,2,2.0
11723,CD117 (beenmerg),,,,,CD117 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,6,6.0
11724,CD117 (bloed),,,,,CD117 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11725,CD11c (beenmerg),,,,,CD11c (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11726,CD11c (bloed),,,,,CD11c (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,12,12.0
11727,CD13 (beenmerg),,,,,CD13 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,4,4.0
11728,CD13 (bloed),,,,,CD13 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,9,9.0
11729,CD14 (beenmerg),,,,,CD14 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11730,CD14 (bloed),,,,,CD14 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11731,CD15 (beenmerg),,,,,CD15 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11732,CD15 (bloed),,,,,CD15 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11733,CD19 (beenmerg),,,,,CD19 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,9,9.0
11734,CD19 (bloed),,,,,CD19 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,16,16.0
11735,CD19/CD5 (beenmerg),,,,,CD19/CD5 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11736,CD19/CD5 (bloed),,,,,CD19/CD5 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,7,7.0
11737,CD1a (beenmerg),,,,,CD1a (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11738,CD1a (bloed),,,,,CD1a (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11739,CD2 (beenmerg),,,,,CD2 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11740,CD2 (bloed),,,,,CD2 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,6,6.0
11741,CD20 (beenmerg),,,,,CD20 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,7,7.0
11742,CD20 (bloed),,,,,CD20 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,11,11.0
11743,CD22 (beenmerg),,,,,CD22 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,6,6.0
11744,CD22 (bloed),,,,,CD22 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,12,12.0
11745,CD23 (beenmerg),,,,,CD23 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11746,CD23 (bloed),,,,,CD23 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,8,8.0
11747,CD24 (beenmerg),,,,,CD24 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,2,2.0
11748,CD24 (bloed),,,,,CD24 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11749,CD25 (beenmerg),,,,,CD25 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,6,6.0
11750,CD25 (bloed),,,,,CD25 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,12,12.0
11751,CD3 (beenmerg),,,,,CD3 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,6,6.0
11752,CD3 (bloed),,,,,CD3 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,11,11.0
11753,cytoplasmatisch CD3 (beenmerg),,,,,cytoplasmatisch CD3 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11754,cytoplasmatisch CD3 (bloed),,,,,cytoplasmatisch CD3 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11755,CD33 (beenmerg),,,,,CD33 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11756,CD33 (bloed),,,,,CD33 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11757,CD34 (beenmerg),,,,,CD34 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11758,CD34 (bloed),,,,,CD34 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,10,10.0
11759,CD34% (overig),,,,,CD34% (overig),486,LAB-Imm-diversen,,,,1.0,,,191.0,Geen,,,,,,numericitems,6,6.0
11760,CD36 (beenmerg),,,,,CD36 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,2,2.0
11761,CD36 (bloed),,,,,CD36 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11762,CD4 (beenmerg),,,,,CD4 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,6,6.0
11763,CD4 (bloed),,,,,CD4 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,10,10.0
11764,CD42b (beenmerg),,,,,CD42b (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11765,CD42b (bloed),,,,,CD42b (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11766,CD5 (beenmerg),,,,,CD5 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,7,7.0
11767,CD5 (bloed),,,,,CD5 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,13,13.0
11768,CD56 (beenmerg),,,,,CD56 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,4,4.0
11769,CD56 (bloed),,,,,CD56 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,9,9.0
11772,CD61 (beenmerg),,,,,CD61 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11773,CD61 (bloed),,,,,CD61 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11776,CD7 (beenmerg),,,,,CD7 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11777,CD7 (bloed),,,,,CD7 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,10,10.0
11778,CD79b (beenmerg),,,,,CD79b (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11779,CD79b (bloed),,,,,CD79b (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,6,6.0
11780,CD8 (beenmerg),,,,,CD8 (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,6,6.0
11781,CD8 (bloed),,,,,CD8 (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,14,14.0
11784,CH50-titer (bloed),,,,,CH50-titer (bloed),497,LAB-Divers-bloed,,,,1.0,,,191.0,Geen,,70,130,,,numericitems,13,13.0
11785,cytoplasmatisch IgM (beenmerg),,,,,cytoplasmatisch IgM (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11786,cytoplasmatisch IgM (bloed),,,,,cytoplasmatisch IgM (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,5,5.0
11787,Dibuc.Rem% (bloed),,,,,Dibuc.Rem% (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,1,1.0
11789,Eiwituitsch. (verz. urine),,,,,Eiwituitsch.-vur,507,LAB-Divers-verz. urine,,,,1.0,,,191.0,Geen,,,,,,numericitems,1,1.0
11790,Eo % (bloed),,,,,Eo % (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,0,5,,,numericitems,4633,4633.0
11792,Factor X activiteit (bloed),,,,,Factor X activiteit (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,60,120,,,numericitems,149,149.0
11793,Factor XI activiteit (bloed),,,,,Factor XI activiteit (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,60,120,,,numericitems,154,154.0
11794,Factor XII activiteit (bloed),,,,,Factor XII activiteit (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,60,120,,,numericitems,148,148.0
11795,Factor XIII activiteit (bloed),,,,,Factor XIII activiteit (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,30,30.0
11796,Factor II activiteit (bloed),,,,,Factor II activiteit (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,60,120,,,numericitems,150,150.0
11797,Factor V activiteit (bloed),,,,,Factor V activiteit (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,60,120,,,numericitems,176,176.0
11798,Factor VII activiteit (bloed),,,,,Factor VII activiteit (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,60,120,,,numericitems,161,161.0
11800,Factor VIII activiteit (bloed),,,,,Factor VIII activiteit (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,60,120,,,numericitems,278,278.0
11801,Factor IX activiteit (bloed),,,,,Factor IX activiteit (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,60,120,,,numericitems,194,194.0
11804,Gamma-Fr  (bloed),,,,,Gamma-Fr  (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,59,59.0
11810,Hb A2 (bloed),,,,,Hb A2 (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,1,1.0
11811,Hb F (bloed),,,,,Hb F (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,1,1.0
11812,HbA1c (bloed),,,,,HbA1c (bloed),478,LAB-Endo-bloed,,,,1.0,,,191.0,Geen,,"4,3","6,1",,,numericitems,298,298.0
11816,HLA-DR (beenmerg),,,,,HLA-DR (beenmerg),575,LAB-Imm-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,6,6.0
11817,HLA-DR (bloed),,,,,HLA-DR (bloed),485,LAB-Imm-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,13,13.0
11832,kappa (beenmerg),,,,,kappa (beenmerg),571,LAB-Hem-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,4,4.0
11833,lambda (beenmerg),,,,,lambda (beenmerg),571,LAB-Hem-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,4,4.0
11834,LD-fractie 1 (bloed),,,,,LD-fractie 1 (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11836,LD-fractie 2 (bloed),,,,,LD-fractie 2 (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11838,LD-fractie 3 (bloed),,,,,LD-fractie 3 (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11840,LD-fractie 4 (bloed),,,,,LD-fractie 4 (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11842,LD-fractie 5 (bloed),,,,,LD-fractie 5 (bloed),490,LAB-Chem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,3,3.0
11846,Lymfocyten % (bloed),,,,,Lymfocyten % (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,10,35,,,numericitems,4606,4606.0
11849,Metamyelocyten % (bloed),,,,,Metamyelocyten % (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,1911,1911.0
11850,Monocyten % (bloed),,,,,Monocyten % (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,1,10,,,numericitems,4602,4602.0
11852,MPO cytopl (beenmerg),,,,,MPO cytopl (beenmerg),571,LAB-Hem-beenmerg,,,,1.0,,,191.0,Geen,,,,,,numericitems,1,1.0
11854,Myelocyten % (bloed),,,,,Myelocyten % (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,,,,,numericitems,1917,1917.0
11856,Neutro's % app (bloed),,,,,Neutro's % app (bloed),500,LAB-Hem-bloed,,,,1.0,,,191.0,Geen,,15,75,,,numericitems,2805,2805.0
